net,prop,infra,jobs,runtime,initial_divides,divides,timeout,initial_timeout,timeout_factor,hash,trial,divide_strategy,region,start_time,result
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,522.8613731861115,5,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1578986992.4534183,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,16,1088.6394255161285,4,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1578987395.3971267,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,2038.1952450275421,4,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579024184.7784111,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,16,1087.6203334331512,4,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1578988484.0372374,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,8,2151.87371134758,3,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1578989571.6582327,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,8,2143.1996557712555,3,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1578991723.5326524,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,8,2152.206309080124,3,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1578993866.732992,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,4,3600.0653002262115,2,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1578996018.9399798,Result.TIMEOUT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,4,3600.060727596283,2,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1578999619.0062256,Result.TIMEOUT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.THREAD,4,3600.0605359077454,2,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579003219.0678415,Result.TIMEOUT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,679.8300120830536,4,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579023525.2551012,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,689.8631126880646,4,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579024205.5171013,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,678.3329946994781,4,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579024895.8277433,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,1439.2904870510101,3,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579025574.594444,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,1618.5885972976685,4,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579026223.4197288,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,1461.8351814746857,3,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579027014.3231335,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,2106.011353969574,4,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579052992.930574,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,1460.6405436992645,3,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579028476.602311,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,2264.3157041072845,2,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579029937.676717,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,2287.9244747161865,2,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579032202.401674,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,2265.6631343364716,2,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579034490.760882,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,16,696.8029751777649,4,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579036756.4247718,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,16,690.9646737575531,4,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579037453.2284212,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,16,691.1386177539825,4,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579038144.1937664,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,8,1547.085339307785,3,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579038835.3328438,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,8,1548.5230548381805,3,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579040382.4189236,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,8,1548.6411881446838,3,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579041930.9426608,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,4,2365.134871482849,2,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579043479.5845847,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,4,2369.8893523216248,2,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579045844.7201512,Result.UNSAT
ACASXU_run2a_5_5_batch_2000.nnet,property1.txt,Infra.THREAD,4,2370.096937894821,2,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579048214.6102097,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,2231.864513397217,3,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579055099.3784072,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,2794.557983160019,3,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579057331.6826057,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,2920.479287624359,3,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579060126.6891606,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,3600.0048503875732,2,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579063047.6157026,Result.TIMEOUT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,917.0217368602753,9,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579063381.9594219,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,937.5906541347504,9,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579064299.4614503,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,926.2688252925873,9,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579065237.4991913,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,100.95077204704285,8,2,3600,5,1.5,76fe1c29,0,largest-interval,us-west-2,1579066164.2221298,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,100.49984407424927,8,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579066265.6527772,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,104.5125720500946,8,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579066366.621296,Result.UNSAT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,3600.003828048706,2,2,3600,5,1.5,76fe1c29,1,largest-interval,us-west-2,1579066648.0529714,Result.TIMEOUT
ACASXU_run2a_4_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,3600.003760099411,2,2,3600,5,1.5,76fe1c29,2,largest-interval,us-west-2,1579070248.494014,Result.TIMEOUT
ACASXU_run2a_2_7_batch_2000.nnet,property3.txt,Infra.THREAD,48,26.216153860092163,6,2,3600,5,1.5,71eb0f12,0,largest-interval,us-west-2,1579136515.8501916,Result.UNSAT
ACASXU_run2a_2_7_batch_2000.nnet,property3.txt,Infra.THREAD,48,26.563856840133667,6,2,3600,5,1.5,71eb0f12,0,largest-interval,us-west-2,1579137647.6986065,Result.UNSAT
ACASXU_run2a_3_3_batch_2000.nnet,property3.txt,Infra.THREAD,48,157.72927403450012,6,2,3600,5,1.5,71eb0f12,0,split-relu,us-west-2,1579136903.9740493,Result.UNSAT
ACASXU_run2a_2_7_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,48,128.10549783706665,6,2,3600,5,1.5,71eb0f12,0,largest-interval,us-west-2,1579137766.4313927,Result.UNSAT
